raw_eigenvector_1,raw_eigenvector_2,raw_eigenvector_3,raw_eigenvector_4,normalized_coordinate_1,normalized_coordinate_2,normalized_coordinate_3,normalized_coordinate_4,cluster
0.016827606056350277,8.079691092226704e-06,0.0012088036415595562,0.013701981120674998,0.7742467607577693,0.00037175071933177384,0.055617673763909775,0.6304351589359491,2
0.014755199663343896,-1.33397039098487e-06,-0.03816925269650611,-0.018162684195834628,0.3295664923017953,-2.9795052091603243e-05,-0.8525338193978445,-0.4056747626449901,0
0.016962676646653557,8.315030217738599e-06,0.005506339477459683,0.0030431432187449574,0.9375895978939893,0.00045960233757470916,0.30435565825383654,0.1682057311019836,1
0.01663359639839032,8.465236768752273e-06,0.025099478198449564,0.0036842129934132016,0.5483237553801826,0.00027905513059543985,0.827400149326019,0.12144947224788291,1
0.016660680568455013,8.080494652565442e-06,0.017409803619596338,-0.012616573037318677,0.612517768662837,0.000297073491922806,0.6400587312215791,-0.4638391050856558,1
0.01516848786654123,6.2679629926908515e-06,-0.02351841682040697,0.008218658923574634,0.5200468822761205,0.00021489515904621627,-0.8063215958725486,0.2817741614919719,0
0.01665686325059065,7.385378571186054e-06,-0.013667099070303715,0.01310204131327591,0.6605373242468411,0.0002928713603858284,-0.5419765362962193,0.5195688516525435,2
0.01617215360043731,6.422056783810076e-06,-0.01909454088697964,0.007394375284163483,0.619801614180265,0.0002461268461397234,-0.731802798574769,0.28339118278317943,0
0.01666970473759231,8.323724431995304e-06,0.019722759814060152,-0.012003021531630045,0.5853745528631421,0.0002922965070009406,0.6925858549459912,-0.42149896909928375,1
0.01662687946662088,7.825957832136204e-06,0.00934222103851189,-0.0027555423516636575,0.8628487093317512,0.00040612657524219023,0.48481276246420973,-0.1429983399118953,1
0.01660514506912232,8.461714785460754e-06,0.025715132377181947,0.0010844591135532708,0.5421266367744252,0.0002762590124260042,0.8395505231552688,0.03540554264974475,1
0.01614879297343714,6.770532961932977e-06,-0.011479043652684318,-0.009712425272923037,0.7318594224276738,0.0003068389291508236,-0.520227503782749,-0.4401647827367303,0
0.015267821977248847,4.984609301578297e-06,0.004692523203975694,-0.023603707895608134,0.535709354077584,0.00017489736474899582,0.16464880048652936,-0.8281945603920837,3
0.016522947469927628,7.591083634719362e-06,-0.001688401382097493,-0.00709058001339574,0.9149321762703768,0.00042034429285725067,-0.09349256564253529,-0.3926296936114279,3
0.01674530289292617,8.37109246586879e-06,0.019856885212156165,-0.006435415047200486,0.6257507965278973,0.0003128171411302981,0.7420266935463267,-0.2404833234443587,1
0.01645698623395766,8.078385223553223e-06,0.018552035093681328,-0.014403691323112455,0.5738369110143412,0.0002816843592602841,0.6468889479424192,-0.5022407881100367,1
0.014836171827730517,6.648152718771389e-06,0.022180700066541076,-0.037403003799639144,0.3229010740568318,0.00014469336688138824,0.4827506689718724,-0.8140556903824109,3
0.01659921005915161,8.06617079405016e-06,-0.0001301154639788422,0.024726766071647817,0.5573583224885339,0.0002708410464508322,-0.0043689390323175,0.8302605249978027,2
0.01652298338240489,8.559064970951922e-06,0.030216516519987233,0.005513888344846577,0.4737414168993367,0.00024540262934538384,0.8663577889441338,0.15809235031332225,1
0.016787771129825286,8.022023364111199e-06,0.0027310729234159845,-0.00401124663794863,0.9606695750958326,0.00045905520852128454,0.1562839190863494,-0.2295410494628778,3
