raw_eigenvector_1,raw_eigenvector_2,raw_eigenvector_3,raw_eigenvector_4,normalized_coordinate_1,normalized_coordinate_2,normalized_coordinate_3,normalized_coordinate_4,cluster
0.01843609445354046,0.019072300737680112,0.02484984273914967,-0.018811180158187463,0.4504631410677528,0.4660080538931238,0.6071751391557538,-0.4596278958432662,3
0.012292613076310096,-0.011585669504562409,-0.015187022653737689,-0.02099247986480578,0.39743311934337533,-0.37457688957552454,-0.4910124274915569,-0.6787089696576645,0
0.017937608586541982,0.01858977900528931,0.017590684406145307,-0.014254470698204067,0.5221928699905938,0.5411786083093653,0.5120933445964231,-0.4149707542217578,3
0.015477967704223734,0.014150797712531483,0.0018620003860384527,-0.00389874408518824,0.7228593916690351,0.6608772690048134,0.0869600255059305,-0.18208099613254514,3
0.014916538572777482,0.029746110894459984,-0.04282212091487395,0.021492472927962896,0.2557039407502454,0.5099170789923375,-0.7340701072030217,0.3684306514768572,2
0.014102445453036388,-0.013965151545185224,-0.012136325375778318,-0.015627802513101398,0.5032022945287861,-0.4983033846421568,-0.43304736023103574,-0.55762995923109,0
0.015365121080273162,-0.015800704482572765,-0.01372961193201368,-0.01797576441694254,0.48652566564305105,-0.5003181052626099,-0.43473842798542905,-0.5691898360387122,0
0.012827522522220686,-0.010020396702080932,-0.01218404868573296,-0.016630193742380648,0.48834673579197124,-0.38147880951486435,-0.46384953868536133,-0.6331153046592901,0
0.015835523620676653,0.015595116410871263,0.0012690129810774564,-0.0012893566249986192,0.7101457990718806,0.6993647112973674,0.05690902675950363,-0.05782133970945651,3
0.016444805227338075,-0.009751825723182943,0.004663391403561112,0.01427499291928782,0.6764189312935022,-0.40111873887506283,0.19181779204998933,0.5871687332991281,1
0.014680614300691612,0.024397861322433975,-0.031202026796833645,0.014575249000896452,0.32853305532791016,0.5459924060090773,-0.6982607802388867,0.32617511695024876,2
0.017516016529024885,-0.011078589775537842,0.007872634749992054,0.015293897632635277,0.6503367377711068,-0.41132719427324665,0.2922961160997664,0.5678336440098679,1
0.014490798538624665,-0.014062975532740808,-0.010356942520977542,-0.01361569939327002,0.5475427008002856,-0.5313771759341607,-0.3913427037753565,-0.5144766038396289,0
0.018622469002851857,-0.01244350256182592,0.009914384870897203,0.020023208265705302,0.5886408204077364,-0.39332880917225643,0.3133854938004863,0.6329170282906498,1
0.01541472783999935,0.03036242652029844,-0.04056070180221197,0.020488420149914106,0.271461931943905,0.5346992205932725,-0.7142965212566188,0.3608124758415682,2
0.015640037961541103,0.01587945993506664,0.0030638427369317233,-0.002781087027825243,0.6899265901256632,0.7004881748354841,0.1351548236245007,-0.12268166449904962,3
0.01553909176110649,-0.006686411866760386,0.004117424347453906,0.01175588574650264,0.7396838144890836,-0.3182831217477938,0.19599550565869517,0.5595975971668843,1
0.01629557355444227,0.016862656450008714,0.015271686855140675,-0.014352271641324755,0.5181410593055256,0.5361722707410226,0.4855851178277649,-0.4563509965962154,3
0.013973282255282498,0.021264771238698278,-0.025810118414958946,0.011572664044775857,0.3672690768173451,0.5589161342973856,-0.6783845190863991,0.30417203076502114,2
0.017436174458626535,-0.01056767029978358,0.009584779417534463,0.020485698250756284,0.572608796430722,-0.34704521830715945,0.31476680962050246,0.6727560020257167,1
0.014080564503130407,-0.01298782320794422,-0.009017604670507938,-0.013838570541094448,0.5566836216957776,-0.5134814346211372,-0.3565164468997728,-0.5471162442525837,0
0.017412747243652264,-0.01064672247060774,0.003808235989300704,0.012826362062071444,0.7135085455937543,-0.43626243228867573,0.15604711215194852,0.5255758216730402,1
0.01775127945050625,-0.012691416509043445,0.008425116550150226,0.017783420939597318,0.6041161747200298,-0.43191759864967383,0.2867257650941895,0.6052100222645767,1
0.016780269531895094,0.014614994847201489,0.009875085819556784,-0.006935391225476298,0.6628881039061969,0.5773510493645866,0.3901055881369792,-0.2739758339736542,3
0.015886176027067166,0.01562754334711712,0.0018732992295276368,-0.004447956899150275,0.6967324396553147,0.6853893840471454,0.08215874859811494,-0.19507752252942837,3
0.017931145076268827,0.018953245560808497,0.026050571275109857,-0.018082358333757063,0.43665000245787483,0.4615396666253408,0.634370084170481,-0.44033226976278256,3
0.01768424660686153,0.01628385194433414,0.01946752240423549,-0.014412574548038699,0.5182002081091973,0.4771645438997232,0.5704554107117629,-0.42233063676487864,3
0.015343168515009,-0.017036510275174062,-0.015576950517517825,-0.02012858792823484,0.44790042621602083,-0.49733275144697875,-0.45472503082509536,-0.5875972165308482,0
0.015396014327395752,-0.015734562948998113,-0.015517034370868635,-0.019833711241088757,0.46029711475156915,-0.47041875730222577,-0.46391527044128916,-0.5929716525947897,0
0.018178448037288516,-0.012586314320728613,0.011648529899466778,0.02018491018982421,0.5658730766553244,-0.39179672510063296,0.36260463155060396,0.6283318140084165,1
0.013278560182162717,-0.007770052089226466,0.004564039890098903,0.011296512264293858,0.6766190163434196,-0.39592884540387435,0.2325640836526207,0.5756222746684104,1
0.01794837968818054,-0.011295556887115362,0.010751029655506032,0.02054251896531548,0.5712124632372001,-0.35948442061173896,0.3421546812886887,0.6537717088190407,1
0.014484506977537715,0.02523616821003115,-0.03251248371171181,0.0146084094344891,0.31479636801349176,0.5484656196731541,-0.7066040841719107,0.317489179270149,2
0.013143679234226309,-0.01101508951203241,-0.012614728696964417,-0.016227064765895263,0.4910180826875628,-0.41149879241924525,-0.4712576888119603,-0.6062063815623704,0
0.01802084965560677,0.016606372458153558,0.021214163028389594,-0.016551798657401126,0.49515950619107446,0.4562938675561305,0.5829022876358186,-0.45479434135464886,3
0.01715374765736902,-0.009335866359481393,0.004297359396050884,0.011334188770416913,0.7462803863596406,-0.4061604550165304,0.18695827258677117,0.49309823973224776,1
0.014881921191052494,-0.013142278578292562,-0.012249796977010419,-0.012750407833469944,0.559762921550072,-0.4943286661962018,-0.4607592028083872,-0.4795889890956542,0
0.015117844923606155,-0.014436490313657986,-0.012571839834921673,-0.016401949748377415,0.5143086355414928,-0.491128971936453,-0.42769361800031097,-0.5579938435627176,0
0.013408234497175415,0.02166191310708017,-0.03248266410065687,0.015042061410153391,0.3051737908214155,0.49302897713523464,-0.7393111853513906,0.34235998059789763,2
0.01770579320941766,-0.011941925183255608,0.008770192679268759,0.02122894059186111,0.5645293225563343,-0.3807548667255357,0.27962773954022435,0.6768609182974967,1
0.017259338821662303,-0.0114074519114124,0.007560964798531412,0.01853423330166691,0.5995498439208505,-0.3962687147921228,0.2626505749548723,0.6438367540047385,1
0.018533626734530732,0.020259277748187716,0.021752049770921246,-0.016230357964235744,0.480057200135479,0.5247549382464811,0.5634206547810048,-0.42039803181052154,3
0.016797505751691335,0.016846399584353928,0.00636002546761101,-0.005008528423535613,0.6684372521050029,0.6703829254468069,0.25308983427254844,-0.19930857747620354,3
0.018363970590688828,-0.012665054359788144,0.00786941519004466,0.016944668252250144,0.6311095604923485,-0.4352564632547574,0.27044604201441413,0.5823327847621603,1
0.018234951529566067,0.01824713988676198,0.019413263108828245,-0.015264560507747495,0.5106100769328109,0.5109513719450515,0.5436048323705952,-0.42743400784855134,3
0.018183751139380738,-0.01065249058962335,0.007986157282370475,0.019427071133098786,0.6111316460610274,-0.3580160143408028,0.26840410475632714,0.6529179743338512,1
0.0186778968703116,0.021415934761599965,0.020017293026810743,-0.014208405478213487,0.49740090852215296,0.5703161057818428,0.5330696387726503,-0.3783763152021634,3
0.01631936094279948,-0.018270134584171583,-0.016601473390312874,-0.025229798924545375,0.4196510667716863,-0.4698150555762294,-0.42690556588862655,-0.6487822697366211,0
