raw_eigenvector_1,raw_eigenvector_2,raw_eigenvector_3,normalized_coordinate_1,normalized_coordinate_2,normalized_coordinate_3,cluster
0.01843609445354046,0.019072300737680112,0.02484984273914967,0.5072145728467545,0.5247179057498004,0.6836698738992585,1
0.012292613076310096,-0.011585669504562409,-0.015187022653737689,0.541161696113773,-0.5100396897536295,-0.6685832285776288,2
0.017937608586541982,0.01858977900528931,0.017590684406145307,0.5739425425637317,0.5948097806080229,0.5628421472566841,1
0.015477967704223734,0.014150797712531483,0.0018620003860384527,0.7351484751830132,0.6721126158023941,0.0884384029443872,1
0.014916538572777482,0.029746110894459984,-0.04282212091487395,0.2750524401499743,0.5485012723678763,-0.7896154186554145,1
0.014102445453036388,-0.013965151545185224,-0.012136325375778318,0.606202346902918,-0.6003006832920207,-0.5216874583968136,2
0.015365121080273162,-0.015800704482572765,-0.01372961193201368,0.5917319807893315,-0.6085068976998541,-0.52874627030631,2
0.012827522522220686,-0.010020396702080932,-0.01218404868573296,0.6308920677460066,-0.4928300678529375,-0.5992442933188744,2
0.015835523620676653,0.015595116410871263,0.0012690129810774564,0.7113359018905011,0.7005367465544182,0.05700439815118116,1
0.016444805227338075,-0.009751825723182943,0.004663391403561112,0.8356374846687804,-0.4955358853811116,0.23696873320333112,0
0.014680614300691612,0.024397861322433975,-0.031202026796833645,0.34754025290199947,0.5775806598138848,-0.7386584826709646,1
0.017516016529024885,-0.011078589775537842,0.007872634749992054,0.7900649969292394,-0.4997029993941137,0.35509746975123213,0
0.014490798538624665,-0.014062975532740808,-0.010356942520977542,0.6385304732485535,-0.6196786462988176,-0.45637398047461386,2
0.018622469002851857,-0.01244350256182592,0.009914384870897203,0.7603021128448294,-0.5080325969396141,0.4047759598228136,0
0.01541472783999935,0.03036242652029844,-0.04056070180221197,0.2910687961101235,0.5733189081232412,-0.7658879719119357,1
0.015640037961541103,0.01587945993506664,0.0030638427369317233,0.6951779128470806,0.7058198862396319,0.13618354408022226,1
0.01553909176110649,-0.006686411866760386,0.004117424347453906,0.8925139176229386,-0.3840453317213616,0.23649120497892484,0
0.01629557355444227,0.016862656450008714,0.015271686855140675,0.5823119221610535,0.6025762675575942,0.5457239843414047,1
0.013973282255282498,0.021264771238698278,-0.025810118414958946,0.3855369270967099,0.586716449936657,-0.7121271552318115,1
0.017436174458626535,-0.01056767029978358,0.009584779417534463,0.7739374675052745,-0.46906596447816534,0.4254385000910129,0
0.014080564503130407,-0.01298782320794422,-0.009017604670507938,0.6650489302659292,-0.6134369065250193,-0.4259167548537601,2
0.017412747243652264,-0.01064672247060774,0.003808235989300704,0.8386849955506616,-0.5127994028137,0.1834236917960694,0
0.01775127945050625,-0.012691416509043445,0.008425116550150226,0.7588771441613057,-0.5425651679135649,0.3601784538760002,0
0.016780269531895094,0.014614994847201489,0.009875085819556784,0.6892616129698788,0.600321401440022,0.4056262366505019,1
0.015886176027067166,0.01562754334711712,0.0018732992295276368,0.7103803911279902,0.6988151419435197,0.08376811619764503,1
0.017931145076268827,0.018953245560808497,0.026050571275109857,0.4863366378863145,0.5140585101437014,0.7065553925901875,1
0.01768424660686153,0.01628385194433414,0.01946752240423549,0.5716861001887793,0.5264149511744449,0.6293348091683406,1
0.015343168515009,-0.017036510275174062,-0.015576950517517825,0.5535419220324266,-0.614633322525266,-0.5619761733331755,2
0.015396014327395752,-0.015734562948998113,-0.015517034370868635,0.5716390655208069,-0.5842090471777976,-0.57613242224866,2
0.018178448037288516,-0.012586314320728613,0.011648529899466778,0.7273942829299228,-0.5036300712402615,0.46610546929143903,0
0.013278560182162717,-0.007770052089226466,0.004564039890098903,0.8274501770237292,-0.4841888644938064,0.284407011241983,0
0.01794837968818054,-0.011295556887115362,0.010751029655506032,0.7548812172191051,-0.47507373257366536,0.45217175554022376,0
0.014484506977537715,0.02523616821003115,-0.03251248371171181,0.3319719686663889,0.5783904454098542,-0.745157100669619,1
0.013143679234226309,-0.01101508951203241,-0.012614728696964417,0.6173941010221999,-0.5174084946664956,-0.5925478661424244,2
0.01802084965560677,0.016606372458153558,0.021214163028389594,0.5559863664866993,0.5123463576902427,0.654507731079213,1
0.01715374765736902,-0.009335866359481393,0.004297359396050884,0.8578195432018548,-0.4668652457670701,0.21490107862878333,0
0.014881921191052494,-0.013142278578292562,-0.012249796977010419,0.6379113712505325,-0.563341845559269,-0.5250857524930016,2
0.015117844923606155,-0.014436490313657986,-0.012571839834921673,0.6197646317412321,-0.5918321128502401,-0.5153897083197099,2
0.013408234497175415,0.02166191310708017,-0.03248266410065687,0.32480194229510495,0.5247395883842576,-0.7868621624297658,1
0.01770579320941766,-0.011941925183255608,0.008770192679268759,0.7669079504520765,-0.5172520235846475,0.3798717410271293,0
0.017259338821662303,-0.0114074519114124,0.007560964798531412,0.7835584539520495,-0.5178880532793066,0.34326099911123586,0
0.018533626734530732,0.020259277748187716,0.021752049770921246,0.5290820542968897,0.5783444569762357,0.6209588302825285,1
0.016797505751691335,0.016846399584353928,0.00636002546761101,0.6821228332196133,0.6841083422681467,0.25827159433351554,1
0.018363970590688828,-0.012665054359788144,0.00786941519004466,0.7763197815856364,-0.5354033968746486,0.3326722100415325,0
0.018234951529566067,0.01824713988676198,0.019413263108828245,0.564805070677467,0.565182589967075,0.6013018145117562,1
0.018183751139380738,-0.01065249058962335,0.007986157282370475,0.8068504775001095,-0.47267294041375296,0.35436224172231157,0
0.0186778968703116,0.021415934761599965,0.020017293026810743,0.5373520332499245,0.616123762112918,0.5758856675782065,1
0.01631936094279948,-0.018270134584171583,-0.016601473390312874,0.551465643821186,-0.6173864017393036,-0.5609988187441042,2
0.01642446569538766,0.01604121772338809,0.015417380764218376,0.5939134608703478,0.5800551026355514,0.5574969765868384,1
0.01827427909228385,-0.011770722637062827,0.007251320417231885,0.7974935321681854,-0.5136769075594811,0.3164492072830005,0
0.01737701777781695,-0.009642891921493865,0.010809472448770055,0.768119880180044,-0.4262467289860538,0.477813327253316,0
0.015985952007496276,-0.01843729922995402,-0.014308865702954855,0.5651081245255681,-0.6517639727849937,-0.5058226283735405,2
0.014121138727713338,0.020271350457805818,-0.021550024246871732,0.4307432366717724,0.6183458201403168,-0.6573497628937919,1
0.017830459466654416,-0.009987706734402763,0.009989864587980188,0.783821231813593,-0.4390563580368236,0.439151216582241,0
0.015622809769091112,-0.016765165888263645,-0.01467019836735278,0.5741671587085992,-0.6161508592639465,-0.5391569275162794,2
0.015173450497519848,-0.015937998702211298,-0.01200744870466718,0.6052783332261034,-0.6357766343924921,-0.4789845618468152,2
0.0185154888304457,0.023204568651190086,0.017889602852337014,0.5342038992330623,0.6694919678871171,0.516146005485684,1
0.013399699535130058,0.01987292502360699,-0.02378938539269684,0.3967917706133685,0.5884768600005179,-0.7044510458629746,1
0.016528984069217604,-0.01041700554641775,0.005182918157373846,0.817721665816593,-0.5153499508842239,0.25640925368980777,0
0.013952745332576249,-0.0168338279056432,-0.014820484190630687,0.5282313597846864,-0.6373051032629612,-0.5610827353385662,2
0.01617326778763726,-0.010541043437783192,0.004111531382610831,0.8193930440714321,-0.5340453013939845,0.208304237562178,0
0.018242077110683493,0.01853612228508298,0.019836450297922394,0.557716714449649,0.5667065848230076,0.6064616336931232,1
0.017042419347129727,-0.009239425956791437,0.0017925692235409648,0.8753821557636295,-0.47458218503681543,0.09207513788370113,0
0.014158774305818954,-0.018231305112530828,-0.015026729577985969,0.5140481368838935,-0.6619053474287444,-0.5455601011909056,2
0.01765490926668002,-0.01077463434729555,0.0058395301920199155,0.8214796906761906,-0.501341760360678,0.2717122689997758,0
0.014289101969054748,-0.010560537087182319,-0.010181088417991773,0.6977703324031375,-0.5156957721791897,-0.4971664045111297,2
0.018790344650394104,0.021404018693483694,0.02087808843547037,0.532088008728033,0.60609966965957,0.5912068516233525,1
0.01842405213866319,-0.015642327725364214,0.010726384568171246,0.6967702306377758,-0.5915695534774206,0.40565589986527495,0
0.016588685638083415,0.015239091116206227,0.01368963828317426,0.6293259480635797,0.5781263008756242,0.5193446171182906,1
0.01777959474305815,0.019300085791336397,0.02476359238043214,0.4927680978734399,0.5349090742298442,0.6863321965526336,1
0.01628949318815495,0.013793661041189337,0.010876698234256856,0.679960515674862,0.5757788020950514,0.45401813640113875,1
0.017698717636398024,-0.01085013656765622,0.0070287333550576115,0.8075184107896541,-0.49504632018908284,0.3206916854285427,0
0.015675505394620086,0.024227574381953176,-0.009045894375416972,0.5183507753659183,0.8011468625713969,-0.29912568975191434,1
0.01599275403843796,-0.007749768485324613,0.001365403787529835,0.8972645603221105,-0.4347964456822289,0.07660521922212732,0
0.017181753780633177,-0.012359083376907349,0.004933532464706549,0.790603656138272,-0.5686926159606862,0.22701226278020378,0
0.0162948284719609,-0.009271095915948548,0.005670178815905375,0.8319476760564309,-0.4733444549626168,0.28949627158298086,0
0.017463180521688507,0.0181553553919679,0.020990424826307096,0.5325780364210292,0.5536874289979168,0.6401490967669937,1
0.016398408646108618,0.016400339493869917,0.0022440437726757457,0.7037783694793389,0.7038612365988556,0.09630870296361192,1
0.017895559569688316,0.019635869164390585,0.02508596575168395,0.48976130228252385,0.5373896700995241,0.6865465820007052,1
0.014971751137031426,0.027282144067847902,-0.036555946977340104,0.31185694049052864,0.5682786135802582,-0.7614490567432509,1
0.015675938200372115,-0.017684483659317882,-0.014504127869673982,0.5653455010263405,-0.6377827691698779,-0.5230847004255412,2
0.016903628196478962,0.016481298098369134,0.016970030726816798,0.5813828605344061,0.566857252323264,0.5836667070900572,1
0.015978531073415698,0.014371574859155387,0.004763508781569761,0.7258870700888859,0.6528848189576002,0.2164009580673671,1
0.015393357379692923,-0.014594600923078719,-0.012936112467231486,0.6195622106205265,-0.587413323032159,-0.5206613631673882,2
0.018210842960948964,-0.011851044965897499,0.012426630501297444,0.7275593021796872,-0.4734727559826902,0.49646853994383433,0
0.018158739370281594,0.021053250864231553,0.0273340289672215,0.46574217748889096,0.5399816970100069,0.7010734562099035,1
0.016958652698826637,0.01894435628217732,0.019829946403856644,0.5259384982390862,0.5875211002961287,0.6149858964048208,1
0.017711301631182046,-0.009932312166182036,0.009652814911362754,0.7877387775736915,-0.44175564321561184,0.4293245508864678,0
0.01519809320712694,-0.01562957713097395,-0.0131928341965239,0.5964318857748332,-0.6133649817148499,-0.5177377761348095,2
0.016134713371130947,-0.019516107144724407,-0.017527373250761914,0.5239161267731113,-0.633714589764439,-0.5691376905694703,2
0.015072394474558092,-0.01671201494214637,-0.012961897922355314,0.5803606171987891,-0.6434939931297026,-0.4990962179887072,2
0.01816232772431332,0.01842500891271657,0.021936414286992657,0.5354480827928471,0.5431922519792658,0.6467128636598766,1
0.013117770791637902,-0.010722596422347784,-0.014148347136330123,0.5942852331619614,-0.48577466523646384,-0.6409742867385825,2
0.013530548342118039,0.022109481304191284,-0.030404438037235252,0.33865181910879316,0.553371221468484,-0.7609830725218422,1
0.011918611483795055,-0.010331161269654407,-0.009840317298656042,0.6411024893926927,-0.5557134920706256,-0.5293109793166612,2
0.014261618940594764,-0.01371554499785695,-0.013680026332221078,0.5928703037312297,-0.570169443075842,-0.5686928952749661,2
0.016363280165886715,0.01710249487208812,0.006888380887818618,0.6637812980410608,0.6937677611608665,0.279429207393865,1
0.01361044345137859,0.022273111073365416,-0.03207474119576106,0.3291231184789084,0.538600803190628,-0.7756204920482239,1
0.016718431190524893,-0.010862403108337144,0.004046919430456975,0.8217898405981919,-0.533938407090063,0.19892520032344907,0
0.01533157791799781,0.012717910494928666,0.005786800126474212,0.7391055060624794,0.6131056909267643,0.2789703616181141,1
0.014744723200824303,0.028582906103594607,-0.04118136742687879,0.2821836744724346,0.547018032251836,-0.7881266689134205,1
0.018018984382553713,0.017816021257879077,0.017470923142806325,0.5854370734811024,0.5788427985091376,0.5676305555623238,1
0.018588316170416078,-0.012206409938386424,0.013024778381735293,0.7212759835847052,-0.47364109011444244,0.5053959569081639,0
0.018386098368659957,0.019937357661241932,0.025492317986774964,0.49397069518673226,0.5356476521901689,0.6848901700272069,1
0.015108716418693298,-0.012641058009444183,-0.011884552705149536,0.6567069255048036,-0.5494490802831501,-0.5165672484488625,2
0.015358144056999715,-0.017231824403262676,-0.014858861109485456,0.5594612197470451,-0.6277150066659526,-0.5412735112727313,2
0.01576008795376986,-0.016717707504753144,-0.013243367855039684,0.5942977738050805,-0.6304086869529639,-0.49939467704869,2
0.017873188077037132,-0.013184091253175104,0.008744322295785256,0.7488000200542271,-0.5523495725677395,0.36634475518427245,0
0.015624738039258974,0.02754158402075385,-0.03280746953537836,0.3426773182388011,0.604034200673751,-0.7195241066017775,1
0.016784749799880715,-0.0073195486079742165,0.007632236094364063,0.8460817946058972,-0.36896211714659777,0.38472399580369926,0
0.017109517100237705,0.016048595292546517,0.00847218983182794,0.6859899906785487,0.6434533289653648,0.33968448026401626,1
0.015753324712591468,0.026331293852168463,-0.02688143760781281,0.38617168895889453,0.6454764568673783,-0.6589624953489922,1
0.015097601181257345,-0.016598774390907126,-0.013787115597135633,0.573286538770357,-0.630289130316045,-0.5235247431307786,2
0.015879233647980932,-0.017366366256723935,-0.013862450849864765,0.5814157931241516,-0.6358669338001403,-0.5075715890447593,2
0.01645910961252904,-0.005067133373497016,0.004948658710463004,0.9185615530322212,-0.2827901393546664,0.2761782221226036,0
0.018714880240988177,-0.012207120865084499,0.0137924442143501,0.7127256977027114,-0.4648882933513917,0.525262748097572,0
0.015485830512768714,-0.015992392348903543,-0.014717017942169605,0.5802915802254246,-0.5992736792565483,-0.5514823109310029,2
0.015993793890833233,-0.015512631993299079,-0.00944477910843253,0.6608965978514272,-0.6410139944324649,-0.39027778042074684,2
0.015061141602792864,-0.01686579607853421,-0.015894804339143226,0.5449151372226015,-0.610207899698563,-0.5750772229632659,2
0.01732154315042847,-0.010993639556787265,0.008506120545570114,0.7799253007608589,-0.49500310470731296,0.3829992840244022,0
0.01713372450533248,0.013817668445212199,0.004941307881619853,0.7595068825788793,0.6125121413073649,0.21903920212231257,1
0.01644555105068774,-0.008384429941953316,0.0037472040607310205,0.8730896836476497,-0.4451270293724679,0.19893801052108964,0
0.01656464707703159,-0.006862307730757495,0.002954348369001049,0.9115679899055695,-0.37763919962495496,0.1625805483018893,0
0.01721724419102263,-0.010756251276317809,0.006428953047574797,0.8085246195902577,-0.50511532942866,0.30190469273034704,0
0.016655328659556056,-0.009403667849566446,0.006958572952553362,0.8183170357067889,-0.46202520266769453,0.34189170971512284,0
0.015024602809211524,-0.013209844683609596,-0.009359748078927359,0.6802408474500898,-0.5980774371455231,-0.42376381232689797,2
0.01630928511001384,-0.009852780008464805,0.005858658762205387,0.8181337455556736,-0.494251695159343,0.29389187844368925,0
0.016926660061272254,0.01620779036371669,0.008365607209624242,0.6802367974220825,0.6513473638859414,0.3361911822040903,1
0.015402422534937189,-0.01486382702717958,-0.012273764581452969,0.6242333652079248,-0.6024050271311852,-0.4974343062639184,2
0.012730396265099513,-0.011144622064311101,-0.013426055802910442,0.5893925802701572,-0.5159743198746923,-0.621600263475117,2
0.015384710737500364,-0.006347822830178899,0.0010177127477170975,0.9226805786481127,-0.38070347516048175,0.06103616785412115,0
0.015209341795523412,-0.01421990369357443,-0.012299876128853282,0.628927435112049,-0.5880127935695684,-0.5086169835562825,2
0.019126957334692184,0.01953741094054191,0.028886394201643417,0.48089041756440887,0.4912100519136674,0.7262624120754844,1
