raw_eigenvector_1,raw_eigenvector_2,normalized_coordinate_1,normalized_coordinate_2,cluster
-0.016751178469844547,0.01171599772812552,-0.8194577083801307,0.5731396550373958,0
-0.014028458628254626,-0.039703338117549884,-0.3331477509514943,-0.942874634315698,1
-0.01675093730059438,0.01258239983469545,-0.799559956583489,0.6005862767564784,0
-0.01667955274077877,0.01492032457444307,-0.7453187093731712,0.6667083481240581,0
-0.016674116640523276,0.01693644759299797,-0.7015664334924798,0.71260405513626,0
-0.015693932355777797,-0.01986592242708416,-0.6198951154568861,-0.7846846792391793,1
-0.016089167577765972,-0.019174362690892902,-0.6427868340425399,-0.7660450939609028,1
-0.014653775173366135,-0.027533474794755337,-0.4698206291336885,-0.882761902463187,1
-0.016663483639097837,0.015737363712767776,-0.7270212290010012,0.6866149813264153,0
-0.016576259518473392,0.0037317129674061243,-0.9755838531700356,0.21962728754393554,0
-0.0166324896927432,0.017724556482646328,-0.6842852218134513,0.7292144644805914,0
-0.01644508158701352,0.0006570885572515346,-0.9992026920275755,0.03992468215084625,0
-0.01586488037342887,-0.016862058158976612,-0.6852434818053483,-0.7283140604459611,1
-0.016571191283989987,0.0007787849475235673,-0.9988974990721133,0.04694450284620639,0
-0.016697318327950687,0.017023479664814715,-0.7002346008385945,0.7139128124557048,0
-0.016633432104125354,0.016578781905878276,-0.7082693558899603,0.7059422919100546,0
-0.01623788864322922,0.006913759922652992,-0.9200725461815727,0.3917480181991452,0
-0.016703975553312215,0.012683275231797067,-0.7964319153086643,0.604728206947363,0
-0.016636938262428787,0.018135515403766532,-0.6760053408645307,0.7368967221548958,0
-0.016675083901775398,0.004556189950113034,-0.9646397775968542,0.26357181085596304,0
-0.01572793998876312,-0.01759746177586111,-0.666391021083418,-0.7456024456903286,1
-0.016448825174951814,-0.0013176678580157613,-0.9968067857203434,-0.07985131145997171,0
-0.016487491886799082,-1.1006349861217335e-05,-0.9999997771835262,-0.0006675574116663336,0
-0.016513069241033042,0.013875024698361929,-0.7656124580131626,0.6433020784476319,0
-0.016649280261772686,0.01525331897479147,-0.7373420891033874,0.6755195360880781,0
-0.01668827580551201,0.012599712251567936,-0.7980790581025382,0.6025527504029549,0
-0.016648455427915154,0.01262209961111536,-0.7968701544409851,0.6041506078464214,0
-0.015499408117933301,-0.031559213960549795,-0.4408268080116463,-0.8975921820839702,1
-0.015662388573377647,-0.027624110497161077,-0.49322055483967325,-0.8699042960485049,1
-0.01663640046983629,0.0014656841818560156,-0.9961415502772885,0.0877611064832294,0
-0.015734079106286845,0.006199487122019116,-0.930383919856273,0.3665866359714663,0
-0.016598536011111453,0.002958898244439992,-0.9844801451301943,0.17549599381305345,0
-0.01667948044529323,0.016779015021038443,-0.7050001129614487,0.709207191675567,0
-0.014721370963357438,-0.028793021620457812,-0.45523211892351906,-0.8903727971475786,1
-0.016663990038176073,0.011676278076953225,-0.8189666583509183,0.5738411038863723,0
-0.01636962627173624,0.0010054080931992109,-0.9981191652980531,0.06130360401083646,0
-0.01603290623734157,-0.015613745754821407,-0.7164095861001515,-0.6976799444901721,1
-0.015867822128113242,-0.020113683358205656,-0.6193700887091157,-0.7850991613882046,1
-0.01664727532307153,0.01817168895833873,-0.6755017598860442,0.7373583744630945,0
-0.01653534226954449,0.001327614674776943,-0.9967922968966503,0.08003197390730901,0
-0.016543596201937648,0.0016691484613746053,-0.9949487395506668,0.10038428993891237,0
-0.016786954285013315,0.012534652603307439,-0.8012712199284969,0.5983012887453095,0
-0.016700840819284964,0.014315338441747526,-0.7592491438855931,0.6508000749147116,0
-0.0165358119678717,-0.0011607468072214115,-0.9975453330047335,-0.07002362887251042,0
-0.01671987772122637,0.012797153921422095,-0.7940973007255546,0.6077906522647317,0
-0.016619938922759363,0.0026633470719123705,-0.987402075100085,0.15823129301135797,0
-0.01676551144782503,0.01344125505699438,-0.7802135529535561,0.6255132386989012,0
-0.015938982028240792,-0.027689780515991084,-0.4988793740333357,-0.8666714314918355,1
-0.016550126011151196,0.013194041227482847,-0.7819292120146379,0.623367233176534,0
-0.016534219912165624,-0.001017672047244149,-0.9981111978235023,-0.06143318955852162,0
-0.016552942199310514,0.004541884074756589,-0.9643567902297157,0.2646053308945988,0
-0.015877377860203906,-0.02867747235535347,-0.4843707228391952,-0.874862848026041,1
-0.016650126670975172,0.017274468629261592,-0.6939758041794017,0.719998321674122,0
-0.0167211821045363,0.005267879214183003,-0.9537870908838807,0.30048325288319105,0
-0.01605389381655589,-0.021058828987582497,-0.6062599504231478,-0.7952665418040182,1
-0.015694207534697552,-0.024785748679046794,-0.5349685514599786,-0.8448719719275886,1
-0.016770719855432433,0.01381049996206867,-0.771945619704962,0.6356885717222877,0
-0.016632490350486646,0.018125110015802127,-0.676117857955207,0.7367934867750002,0
-0.016535150909861986,0.0031375740545032693,-0.9824691469700543,0.18642525379340072,0
-0.015184035190791692,-0.03391459288237744,-0.40862879074813807,-0.9127006690978782,1
-0.016552932716793024,0.003603341584951019,-0.977116553360711,0.21270458657133962,0
-0.016713628933154097,0.013233833256982006,-0.7839953639508512,0.6207666786350347,0
-0.016450211076131222,0.0010063866272520495,-0.9981338791076223,0.06106356833309195,0
-0.015122013676431475,-0.03704244110973412,-0.3779537704066217,-0.925824469019597,1
-0.016504936061766486,0.0009466135305326015,-0.9983593425661805,0.05725926222737705,0
-0.015955595327509904,-0.01205708189164823,-0.7978253973122669,-0.6028885762755202,1
-0.01673132898776222,0.013458490814655192,-0.7791979221249901,0.6267779496409378,0
-0.01649945678475822,-0.0021648290174825736,-0.9915020458903833,-0.13009109498802773,0
-0.016701761264715606,0.013631574317444993,-0.7747183801053245,0.632306437992673,0
-0.016729760489277594,0.011994284294680965,-0.812710788757801,0.5826672925749933,0
-0.016651876084189998,0.01322751901249397,-0.7830199167960826,0.6219966317438188,0
-0.01663458597346527,0.0028433543196966994,-0.9857039368702067,0.16848664290849755,0
-0.01671798138322449,0.014844646450471748,-0.7477597158675588,0.6639694325235669,0
-0.0162993376326351,0.0022386800748053297,-0.9906991612962593,0.13607046632862024,0
-0.016481319113471372,0.00011581264891645778,-0.9999753122236167,0.007026730625282248,0
-0.01659274691100034,0.0032021110852996798,-0.9818833492579057,0.1894863806453591,0
-0.016704021051595706,0.013271754731399675,-0.7829556722053391,0.6220774994817652,0
-0.016632476286639816,0.015174752683568686,-0.7387380373359291,0.6739926647917316,0
-0.016733462740285022,0.013491324938537382,-0.7784903973722013,0.6276565153005839,0
-0.016694419802204007,0.01656538832164464,-0.7098446613620768,0.7043582587971539,0
-0.015651392581641898,-0.031307404544964494,-0.44716080436598077,-0.8944535846195536,1
-0.016715937536561167,0.013110408676114328,-0.7868564019031937,0.6171361298643595,0
-0.01660675420960112,0.01542579529017682,-0.732678253445878,0.6805751809517431,0
-0.01609539121329239,-0.017708174920324376,-0.6726053044642792,-0.7400014218949273,1
-0.016655591846112077,0.003967648061998586,-0.9727794807182172,0.2317327812235375,0
-0.016787309634816925,0.013090289251051969,-0.7885891448349083,0.6149204506670339,0
-0.01671500258822197,0.01426462994032429,-0.7606605549007027,0.6491498441948168,0
-0.016672109232026437,0.0040667410997881894,-0.9715153349803997,0.23697669484133194,0
-0.015792178267318446,-0.022931038486223698,-0.5671893076711458,-0.823587450890023,1
-0.015668573497703793,-0.03433007219332058,-0.4152079039468426,-0.9097265503985633,1
-0.015868702439955876,-0.021861023865015164,-0.5874396650865255,-0.8092679654373024,1
-0.016663879599404154,0.01383156113948084,-0.7694689542696357,0.6386842165070258,0
-0.014380401411852579,-0.03295194608513859,-0.399976474994997,-0.9165254057856643,1
-0.016678085707706902,0.017579022606217586,-0.6882724087137444,0.7254523357212245,0
-0.015295257584104766,-0.01339914161753667,-0.7521917110041397,-0.6589443298918848,1
-0.01585869934073913,-0.01927654164828829,-0.6353228480251295,-0.7722466437461794,1
-0.016559183078959698,0.016372199978595767,-0.7111102430005773,0.7030805233397238,0
-0.01663046190527188,0.01830291197258461,-0.6724835007342013,0.7401121139667107,0
-0.016542608784212154,0.0029446994001790473,-0.9845236005011849,0.17525204722394255,0
-0.01659636870192339,0.015481495913543033,-0.7312409143738667,0.6821192895276246,0
-0.01668753041885858,0.01702974946598468,-0.6998938361656335,0.7142468887558093,0
-0.01671080511398113,0.012989440282418298,-0.7895319804022751,0.6137094197762175,0
-0.016736555052254156,0.003406135231102048,-0.9799127539525403,0.19942666481979762,0
-0.016705601781785717,0.01297224972454626,-0.7898330459873218,0.6133219052556244,0
-0.016038462793476767,-0.014614624166822642,-0.7391549795946484,-0.6735353859601104,1
-0.015374485386878326,-0.03415805473723846,-0.410439286484434,-0.9118879273848014,1
-0.01615259856018866,-0.01990033784176404,-0.630206516557108,-0.776427553921778,1
-0.016519282667564413,-9.807105391324811e-05,-0.9999823778927494,-0.005936657642354946,0
-0.01668284358450036,0.01639422232092763,-0.7132496457361248,0.7009100818630678,0
-0.01655709112382003,0.004957132923499938,-0.9579852957130062,0.2868173167674224,0
-0.016609373027961158,0.013281436920321217,-0.7810078265113969,0.624521236570818,0
-0.0166612641474881,0.016877067479407554,-0.7025423392640042,0.7116419475701673,0
-0.015965532100915565,-0.021449123447386777,-0.5970924499746151,-0.8021724292091519,1
-0.01601253816142614,-0.022912368918180173,-0.5728350462189572,-0.8196706715646992,1
-0.016611113723735436,0.007762647769688316,-0.9059574010669917,0.4233688550802263,0
-0.016775567123904486,0.004095451898086352,-0.9714689884441446,0.23716661757361718,0
-0.016005608437783453,-0.020125486354221983,-0.6224449348178588,-0.7826635951158017,1
-0.016262398915457832,-0.015485986414701674,-0.7241826868239255,-0.6896081757813493,1
-0.015555283859295697,-0.029467917752490528,-0.4668236770208937,-0.8843504139042918,1
-0.0164612332271781,0.0013714991135579805,-0.9965471124600327,0.08302922767056864,0
-0.01667333882740777,0.012889394501663617,-0.7911598440046351,0.6116094352072746,0
-0.01642748197632145,0.003741552501364553,-0.9750297007144924,0.22207449814106886,0
-0.016571568096247883,0.004915543186522623,-0.9587122037692665,0.28437811157660614,0
-0.01669163410427719,0.004049317683596271,-0.9718119542985952,0.2357573444929022,0
-0.01656595305249233,0.0034478342787559848,-0.9790205908439233,0.20376133760754414,0
-0.01600516711051501,-0.014629757433472926,-0.738110065962598,-0.6746803172797389,1
-0.016542579918668202,0.004275257355887953,-0.9681894041294499,0.25021846001336684,0
-0.016579094106626252,0.013597763123703765,-0.7732013363141339,0.6341606212325374,0
-0.01620272524607154,-0.015218679167395572,-0.7288943768015889,-0.6846261662155658,1
-0.014246373886918535,-0.035953222648725254,-0.36838129455147417,-0.9296747935835306,1
-0.016544572201240247,0.007255940413432662,-0.9157973893887552,0.4016405626785481,0
-0.016014679069191073,-0.017510796893345015,-0.674879545254763,-0.7379279093493648,1
-0.0167196106055775,0.012423993036678741,-0.8026585611589231,0.5964387933378305,0
-0.015479189725943804,-0.03406984246293722,-0.4136456442093654,-0.9104379611080698,1
-0.016634257210481423,0.0047359846511659445,-0.9617779870001897,0.27383042877274044,0
-0.01675514562464735,0.012790511212020156,-0.7948668242321756,0.6067839250796413,0
-0.01661550768022088,0.013584905013678227,-0.7741765024502647,0.632969780521847,0
-0.01658895615982261,0.017781230457561806,-0.6821674956844767,0.7311959435278408,0
-0.016451567703887716,-0.0025444996925784503,-0.9882496008722447,-0.15284870420075347,0
-0.01653135611472167,0.0028612720800702137,-0.9853497463234969,0.17054582205442723,0
-0.01571873601972689,-0.023147361279939375,-0.5617852077101029,-0.8272831319434216,1
-0.016644616447346168,0.005191630646396361,-0.9546400566692518,0.2977622578543621,0
-0.016533233416166273,-0.00010051030383556326,-0.9999815216348904,-0.0060791766522327135,0
-0.015699945468623046,-0.02175104136469107,-0.5852666088427398,-0.8108409194001739,1
-0.016660463814958667,0.01766463636115436,-0.68612699745427,0.7274817821529197,0
-0.01655290766635299,0.0010798665402008464,-0.9978788174316378,0.06509889185873959,0
-0.015349507742016644,-0.02857408523093373,-0.47322631446070107,-0.8809408920591335,1
-0.015791416927411477,-0.024788544909800304,-0.5372844135362191,-0.8434011257824127,1
-0.01616564500059402,-0.019390008203938443,-0.6403551534977997,-0.7680789525750653,1
-0.016692850336844735,0.016767008216707655,-0.7055378707882636,0.708672218224733,0
-0.01666785834198431,0.017945787266338678,-0.6805368868444222,0.7327138224737556,0
-0.016575981004789422,0.0004972468100469472,-0.9995503624782323,0.02998454384569831,0
-0.016027100796717902,-0.02248250741050679,-0.5804745047267471,-0.814278422508074,1
-0.016643815235082713,0.0035985013679053035,-0.9774161230566581,0.21132373834685889,0
-0.014539590160824359,-0.028098951708948074,-0.45956379389240515,-0.8881447626052967,1
-0.016583348368264746,0.004921595425086286,-0.9586718789982511,0.28451402147866534,0
-0.016671353738814097,0.012616928319750993,-0.7973886926942598,0.6034660493874855,0
-0.015808718801636847,-0.027394869837984337,-0.4998170079399546,-0.866131028525102,1
-0.016498627390455014,0.00048321338623401143,-0.9995713794413412,0.029275542723141142,0
-0.01663970787596052,0.01814852412808318,-0.6758032085989575,0.737082100750896,0
-0.01651289715911247,0.006343559971869665,-0.9334886166177631,0.35860703094760293,0
-0.01669943384480115,0.016354788351206354,-0.7144407164972653,0.6996959787013743,0
-0.016637994310306287,0.013105588287146459,-0.785563610430442,0.6187809095047202,0
-0.016646696715967777,0.013252496882595045,-0.78235356440349,0.6228345689387786,0
-0.016609121016766978,0.001827329172828269,-0.9940022362051613,0.10935974770974301,0
-0.016678728566719855,0.015619986081003599,-0.7298935026930845,0.6835608785809938,0
-0.01655624242563776,0.018045874954694247,-0.6760394294285657,0.7368654489510955,0
-0.01676554843429736,0.01390529527024097,-0.7697092869496795,0.6383945594876385,0
-0.016523690526273276,0.005861122300815146,-0.9424658967985232,0.3343023083554097,0
-0.016707560910826157,0.01213730495364045,-0.8090503498048887,0.5877393397421915,0
-0.015273214743943046,-0.013588936014069485,-0.7470996689688694,-0.6647120313538831,1
-0.01669409023304354,0.014456775045224489,-0.7559453309254835,0.6546347505685604,0
-0.01572484324810503,-0.029771217370415503,-0.4670433119776433,-0.8842344399179178,1
-0.015536725274998648,-0.030459616800805122,-0.4543799430248148,-0.8908079856943166,1
-0.014280546242546975,-0.032635325286855164,-0.4008798920308183,-0.9161306195981878,1
